openalex_id,title,doi,publication_year,publication_date,type,cited_by_count,is_open_access,primary_location_source,first_author,all_authors,institutions,topics,keywords,abstract_inverted_index,url,paper_id,is_ethical,categories,confidence,reasoning,success,error,api_key_used
https://openalex.org/W3122476319,Determining Criteria for Supplier Selection in the Indonesian Oil and Gas Industry,https://doi.org/10.21002/seam.v14i2.12813,2020,2020-10-30,article,1,True,The South East Asian Journal of Management,Nur Habibah,Nur Habibah; Ratih Dyah Kusumastuti,University of Indonesia,Natural Resources and Economic Development,,Yes,https://openalex.org/W3122476319,https://openalex.org/W3122476319,False,,high,"The paper's title and abstract indicate a focus on supplier selection criteria within the Indonesian oil and gas industry. There is no mention or implication of AI ethics, AI hallucination, or AI bias. The research appears to be focused on business and industry-specific operational criteria rather than AI-related ethical concerns.",True,,07MI
https://openalex.org/W4281297556,Efektivitas Pemberian Air Daun Sirih Terhadap Kecepatan Penyembuhan Luka Perineum Pada Ibu Post Partum,https://doi.org/10.53801/ijms.v1i2.30,2022,2022-04-14,article,3,True,Indonesia Journal of Midwifery Sciences,Nanda Agustina,Nanda Agustina; Ernita Prima Noviyani; Uci Ciptiasrini,University of Indonesia,Public Health and Nutrition; Methodologies in Health Research and Practice; Healthcare Quality and Satisfaction,Post partum,Yes,https://openalex.org/W4281297556,https://openalex.org/W4281297556,False,,Low,"The provided title and abstract do not contain enough information to determine if the research paper discusses AI Ethics, AI Hallucination, or AI Bias. The title 'Effectiveness of Betel Leaf Water in Accelerating Perineum Wound Healing in Postpartum Mothers' and the abstract 'Yes' do not suggest any relation to AI ethics or related topics.",True,,YdtI
https://openalex.org/W4392359194,Textual Analysis for Public Sentiment Toward National Police Using CRISP-DM Framework,https://doi.org/10.18280/ria.380107,2024,2024-02-29,article,3,True,Revue d intelligence artificielle,Latifa Z.S. Sudar,Latifa Z.S. Sudar; Joash L. Imbenay; Indra Budi; Amanah Ramadiah; Prabu Kresna Putra; Aris Budi Santoso,University of Indonesia,Sentiment Analysis and Opinion Mining; Spam and Phishing Detection; Computational and Text Analysis Methods,Sentiment Analysis,Yes,https://openalex.org/W4392359194,https://openalex.org/W4392359194,False,,Low,"The title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The research appears to focus on applying the CRISP-DM framework for textual analysis of public sentiment toward national police, which is a data mining and analytics application rather than an ethical AI discussion.",True,,4WFQ
https://openalex.org/W2077748783,Stopping power of matter and energy losses of solar neutrinos,https://doi.org/10.1007/bf00679071,1994,1994-05-01,article,2,False,Solar Physics,A. Sulaksono,A. Sulaksono; Herbert P. Simanjuntak,University of Indonesia,Neutrino Physics Research; Particle physics theoretical and experimental studies; Dark Matter and Cosmic Phenomena,Solar neutrino problem; Cosmic neutrino background; Solar core; Standard solar model,No,https://openalex.org/W2077748783,https://openalex.org/W2077748783,False,,High,"The title and lack of abstract strongly suggest the paper is about physics, specifically the interaction of neutrinos with matter and energy, and does not discuss AI ethics, hallucination, or bias.",True,,07MI
https://openalex.org/W2004174148,Bone density and calcium intakes in postmenopausal Indonesian women,https://doi.org/10.1016/j.bone.2009.01.236,2009,2009-03-25,article,1,False,Bone,Marlena C. Kruger,Marlena C. Kruger; Linda M. Schollum; Andon Hestiantoro; Kanadi Sumapraja; Paulus Wijanto; Wiwik Rositawati; Wei‐Hang Chua; Joanne M. Todd,Equilab International (Indonesia); Fonterra (New Zealand); Massey University; University of Indonesia,Bone health and osteoporosis research,Concatenation (mathematics); Hamiltonian (control theory); Molecular graph,No,https://openalex.org/W2004174148,https://openalex.org/W2004174148,False,,Low,"The title and lack of abstract suggest the paper is likely focused on medical research (bone density and calcium intake in a specific demographic) and does not appear to discuss AI ethics, hallucination, or bias.",True,,uikY
https://openalex.org/W4312119616,Sentiment Analysis Telemedicine Apps Reviews Using NVIVO,https://doi.org/10.3390/proceedings2022083004,2022,2022-12-19,article,1,True,,Ari Nurfikri,Ari Nurfikri,University of Indonesia,Mobile Health and mHealth Applications; Digital Mental Health Interventions; Information Retrieval and Data Mining,Qualitative analysis; Sentiment Analysis; User Satisfaction,Yes,https://openalex.org/W4312119616,https://openalex.org/W4312119616,False,,Low,"The paper title and abstract do not indicate any discussion of AI ethics, hallucination, or bias. The topic appears to be a technical application of AI for sentiment analysis in a specific domain (telemedicine app reviews) without delving into ethical implications.",True,,FM-M
https://openalex.org/W2783664891,Reconfiguring oil distribution route using graph partitioning and graph optimization,https://doi.org/10.1109/icawst.2017.8256426,2017,2017-11-01,article,1,False,,Enrico Laoh,Enrico Laoh; Isti Surjandari; Zulkarnain Zulkarnain,University of Indonesia,Vehicle Routing Optimization Methods; Optimization and Packing Problems; Urban and Freight Transport Logistics,Vehicle Routing Problem; Similarity (geometry),Yes,https://openalex.org/W2783664891,https://openalex.org/W2783664891,False,,Low,"The title and abstract suggest a focus on optimization techniques for oil distribution routes, likely involving graph algorithms. There is no indication of ethical considerations, AI hallucination, or bias being discussed.",True,,7Fr4
https://openalex.org/W2021093490,SUCCESS FACTORS FOR E-LIVESTOCK: AN E-GOVERNMENT INITIATIVE,https://doi.org/10.3844/jcssp.2013.383.390,2013,2013-03-01,article,2,True,Journal of Computer Science,Arief Ramadhan,Arief Ramadhan; Dana Indra Sensuse; M Muladno; Aniati Murni Arymurthy,IPB University; University of Indonesia,"E-Government and Public Services; Privacy, Security, and Data Protection; Information Retrieval and Data Mining",Success factors,Yes,https://openalex.org/W2021093490,https://openalex.org/W2021093490,False,,low,"The title and abstract 'Yes' do not provide enough information to determine if the paper discusses AI Ethics, AI Hallucination, or AI Bias. The abstract is too vague.",True,,FM-M
https://openalex.org/W3013816663,The Impact of Operational and Financial Hedging to the Airline Operating Performance,https://doi.org/10.18502/kss.v4i6.6635,2020,2020-03-23,article,2,True,KnE Social Sciences,Sitauli Dewikristi Siallagan,Sitauli Dewikristi Siallagan; Ruslan Prijadi,University of Indonesia,Risk Management in Financial Firms,Profit margin; Hedge; Operating leverage; Liberian dollar,Yes,https://openalex.org/W3013816663,https://openalex.org/W3013816663,False,,Low,"The title and abstract do not suggest any discussion related to AI ethics, AI hallucination, or AI bias. The research appears to focus on financial and operational strategies within the airline industry.",True,,07MI
https://openalex.org/W4383683270,HUBUNGAN PERSEPSI PENGGUNA TERHADAP KEBERHASILAN IMPLEMENTASI REKAM MEDIS ELEKTRONIK ; TINJAUAN LITERATUR,https://doi.org/10.31004/jkt.v4i2.15536,2023,2023-06-25,article,2,True,Jurnal Kesehatan Tambusai,Leni Burhan,Leni Burhan; Mardiati Nadjib,University of Indonesia,Public Health and Nutrition; Healthcare Quality and Satisfaction; Edcuational Technology Systems,,Yes,https://openalex.org/W4383683270,https://openalex.org/W4383683270,False,,low,"The title and abstract suggest the paper is a literature review on the perceived success of electronic medical record implementation. There is no mention or indication of AI ethics, hallucination, or bias in the provided information.",True,,uikY
https://openalex.org/W4283818050,The Relationship between the Activity Balance Confidence and Mobility Tests among Older Adults in Indonesia,https://doi.org/10.1155/2022/4140624,2022,2022-07-04,article,4,True,Journal of Aging Research,Indri Hapsari Susilowati,Indri Hapsari Susilowati; Sabarinah Sabarinah; Susiana Nugraha; Sudibyo Alimoeso; Bonardo Prayogo Hasiholan; Supa Pengpid; Karl Peltzer,Mahidol University; Ton Duc Thang University; Universitas Respati Indonesia; University of Indonesia; University of Limpopo,"Balance, Gait, and Falls Prevention; Cerebral Palsy and Movement Disorders; Scoliosis diagnosis and treatment",Berg Balance Scale; Fear of falling; Balance Test; Affect; Balance problems,Yes,https://openalex.org/W4283818050,https://openalex.org/W4283818050,False,,low,"The title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The research appears to be focused on mobility tests and confidence among older adults in Indonesia, with no mention of AI or its related ethical concerns.",True,,07MI
https://openalex.org/W3174119541,The Importance of Iron To Support Optimum Cognitive Development,https://doi.org/10.25220/wnj.v05.s1.0004,2021,2021-06-29,article,3,True,World Nutrition Journal,Rini Sekartini,Rini Sekartini,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Iron Metabolism and Disorders; Child Nutrition and Water Access; Trace Elements in Health,Micronutrient deficiency,Yes,https://openalex.org/W3174119541,https://openalex.org/W3174119541,False,,High,"The title and abstract suggest the paper is about the role of iron in cognitive development, not AI ethics, hallucination, or bias.",True,,7Fr4
https://openalex.org/W4220805140,Drag-along and Tag-along Rights In The Perspective of Indonesian Company Law,https://doi.org/10.22225/scj.5.1.2022.45-55,2022,2022-02-28,article,1,True,Sociological Jurisprudence Journal,Rinna Justisiana,Rinna Justisiana; Togi Marolop Pradana Pangaribuan,University of Indonesia,Indonesian Legal and Regulatory Studies; Legal and Policy Analysis in Indonesia; Legal Studies and Policies,Equity; Limited liability,Yes,https://openalex.org/W4220805140,https://openalex.org/W4220805140,False,,Low,"The provided title and abstract do not suggest any discussion related to AI Ethics, AI Hallucination, or AI Bias. The topic appears to be focused on legal aspects of company law in Indonesia.",True,,FM-M
https://openalex.org/W1544973109,PENENTUAN ANGKA OKTANA BAHAN BAKAR KOMERSIAL DENGAN MENGGUNAKAN MODEL KINETIKA OKSIDASI DAN PEMBAKARAN HIDROKARBON MULTIKOMPONEN,https://doi.org/10.14710/reaktor.14.2.109-117,2012,2012-10-14,article,2,True,REAKTOR,Yuswan Muharam,Yuswan Muharam; Chandra Hadiwijaya; Jacquin Suryadi,In-Q-Tel; University of Indonesia,Biodiesel Production and Applications; Advanced Combustion Engine Technologies; Natural Products and Applications,Octane rating,Yes,https://openalex.org/W1544973109,https://openalex.org/W1544973109,False,,High,"The title and abstract indicate the paper is about determining the octane number of commercial fuels using oxidation and combustion kinetics models for multicomponent hydrocarbons. There is no mention or implication of AI ethics, hallucination, or bias in the provided information. The research appears to be in the domain of chemical engineering or combustion science, not AI ethics.",True,,uikY
https://openalex.org/W4392669916,Replicable Benchmarking of Neural Machine Translation (NMT) on Low-Resource Local Languages in Indonesia,https://doi.org/10.18653/v1/2023.sealp-1.8,2023,2023-01-01,article,1,True,,Lucky Susanto,Lucky Susanto; Ryandito Diandaru; Adila Alfa Krisnadhi; Ayu Purwarianti; Derry Wijaya,Bandung Institute of Technology; University of Indonesia,Natural Language Processing Techniques; Topic Modeling; Multimodal Machine Learning Applications,Benchmarking; Benchmark (surveying),Yes,https://openalex.org/W4392669916,https://openalex.org/W4392669916,False,,low,"The title and abstract indicate the paper is focused on the technical aspects of Neural Machine Translation (NMT) for low-resource languages in Indonesia. There is no mention or implication of AI ethics, hallucination, or bias in the provided information.",True,,4WFQ
https://openalex.org/W4382797010,Active Labour Market Policy in Indonesia: Reviewing the Employment Policies and Programmes’ Preparation,https://doi.org/10.55324/ijoms.v2i9.563,2023,2023-06-28,article,1,True,Indonesian Journal of Multidisciplinary Science,Nela Rahmatutik,Nela Rahmatutik; Bambang Shergi Laksmono,University of Indonesia,"Taxation and Compliance Studies; Employee Performance and Management; Retirement, Disability, and Employment",,Yes,https://openalex.org/W4382797010,https://openalex.org/W4382797010,False,,High,"The paper's title and abstract suggest a focus on labor market policy in Indonesia, with no indication of AI ethics, hallucination, or bias being primary topics of discussion. The abstract being simply 'Yes' is insufficient to infer any AI-related ethical concerns.",True,,YdtI
https://openalex.org/W4390459943,The Effect of ESG on ASEAN Public Companies’ Green Innovation per 2021,https://doi.org/10.35313/ijem.v3i3.4891,2023,2023-07-31,article,1,True,Indonesian Journal of Economics and Management,Julius Tzar,Julius Tzar; Sylvia Veronica Siregar,University of Indonesia,"Energy, Environment, Economic Growth; Environmental Sustainability in Business; Corporate Social Responsibility Reporting",Ordinary least squares; Robustness,Yes,https://openalex.org/W4390459943,https://openalex.org/W4390459943,False,,low,"The provided title and abstract do not indicate any discussion related to AI ethics, AI hallucination, or AI bias. The research appears to focus on Environmental, Social, and Governance (ESG) factors and their impact on green innovation in ASEAN public companies, which is unrelated to the specified AI topics.",True,,uikY
https://openalex.org/W4392785227,Effect of Cross-Sectional Depth on Horizontal and 30° Slop Spillway Open Channel Pico Hydro Cross-Flow Turbine Efficiency,https://doi.org/10.37934/arfmts.113.1.176187,2024,2024-02-04,article,1,True,Journal of Advanced Research in Fluid Mechanics and Thermal Sciences,Aji Putro Prakoso,Aji Putro Prakoso; Budiarso; Warjito; Ahmad Fudholi; Deny Bayu Saefudin; Chairul Umam Rosyadi; Aris Suryadi; Ghalya Fikra; Yadi Radiansyah; Yusuf Suryo Utomo,National Nuclear Energy Agency of Indonesia; National Research and Innovation Agency; National University of Malaysia; Universitas Jenderal Achmad Yani; Universitas Purwakarta; University of Indonesia,Cavitation Phenomena in Pumps; Hydraulic flow and structures; Water Systems and Optimization,Spillway,Yes,https://openalex.org/W4392785227,https://openalex.org/W4392785227,False,,low,"The provided title and abstract do not indicate any discussion of AI Ethics, AI Hallucination, or AI Bias. The research appears to be focused on the technical aspects of hydro turbine efficiency.",True,,FM-M
https://openalex.org/W4390270648,E-Government As A Form Of Smart Governance Implementation At Bandung Smart City,https://doi.org/10.59141/jist.v4i12.831,2023,2023-12-23,article,1,True,Jurnal Indonesia Sosial Teknologi,Arjuna Arief Kesuma,Arjuna Arief Kesuma; Arief Sukma Yulianto; Sapta Dwi S,University of Indonesia,SMEs Development and Digital Marketing; Information Retrieval and Data Mining,Smart City; E-governance,Yes,https://openalex.org/W4390270648,https://openalex.org/W4390270648,False,,Low,"The title and abstract of the research paper do not contain any keywords or indications that it discusses AI Ethics, AI Hallucination, or AI Bias. The topic appears to be focused on the implementation of smart governance in e-government.",True,,07MI
https://openalex.org/W3098057888,Ad-Blocking Threats on Online Advertising,https://doi.org/10.4108/eai.6-11-2019.2297269,2020,2020-01-01,article,1,True,,Riris Respati,Riris Respati; Irwansyah Irwansyah,University of Indonesia,"Technology Adoption and User Behaviour; Cybercrime and Law Enforcement Studies; Privacy, Security, and Data Protection",Blocking (statistics); Installation,Yes,https://openalex.org/W3098057888,https://openalex.org/W3098057888,False,,Low,"The provided title and abstract do not contain sufficient information to determine if the research paper discusses AI Ethics, AI Hallucination, or AI Bias. The topic appears to be focused on ad-blocking threats in online advertising, which does not inherently fall into the specified AI ethics categories without further context.",True,,7Fr4
https://openalex.org/W2896174931,"Combination of seismic inversion and spectral decomposition to identify reservoir and gas content: A case study of CH field, East Java Basin",https://doi.org/10.1063/1.5064253,2018,2018-01-01,article,1,True,AIP conference proceedings,A. Choir,A. Choir; Abdul Haris,University of Indonesia,Seismic Imaging and Inversion Techniques; Hydraulic Fracturing and Reservoir Analysis; Hydrocarbon exploration and reservoir analysis,Natural gas field,Yes,https://openalex.org/W2896174931,https://openalex.org/W2896174931,False,,Low,"The title and abstract suggest the paper is focused on geological reservoir characterization using seismic data and spectral decomposition techniques. There is no indication that it discusses AI ethics, AI hallucination, or AI bias. The mention of 'AI' in the abstract is likely in reference to Artificial intelligence as a broad technical application, rather than focusing on ethical considerations within AI.",True,,YdtI
https://openalex.org/W2897623159,Characteristic of semisolid isinglass from catfish (Pangasius sp.) swimbladder based on different concentration in acetic and citric acid solution,https://doi.org/10.1063/1.5064128,2018,2018-01-01,article,1,True,AIP conference proceedings,Wina Asty,Wina Asty; Yasman Yasman; Wisnu Wardhana,Ministry of Marine Affairs and Fisheries; University of Indonesia,Food and Agricultural Sciences; Aquatic life and conservation; Protein Hydrolysis and Bioactive Peptides,Pangasius; Swim bladder,Yes,https://openalex.org/W2897623159,https://openalex.org/W2897623159,False,,Low,"The provided title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The research appears to be focused on the characteristics of fish swimbladder material in different acid solutions, which is unrelated to the specified AI topics.",True,,4WFQ
https://openalex.org/W4405557502,Secretome from hypoxic mesenchymal stem cells as a potential therapy for ischemic stroke: Investigations on VEGF and GFAP expression,https://doi.org/10.52225/narra.v4i3.1181,2024,2024-12-16,article,1,False,Narra J,Sisca Silvana,Sisca Silvana; Iskandar Japardi; Muhammad Rusda; Rini Savitri Daulay; Agung Putra; Irawan Mangunatmadja; Dewi Masyithah Darlan; Sri Sofyani; Yana Andreas,Sultan Agung Islamic University; Universitas Sumatera Utara; University of HKBP Nommensen; University of Indonesia,Mesenchymal stem cell research; Bone and Dental Protein Studies; Neurogenesis and neuroplasticity mechanisms,Stroke,Yes,https://openalex.org/W4405557502,https://openalex.org/W4405557502,False,,Low,"The provided title and abstract do not contain any information related to AI ethics, AI hallucination, or AI bias. The research appears to be focused on a medical therapy for ischemic stroke using stem cells and growth factors.",True,,YdtI
https://openalex.org/W4386468426,Languages and conforming tax avoidance: The roles of corruption and public governance,https://doi.org/10.1080/23311975.2023.2254017,2023,2023-09-06,article,6,True,Cogent Business & Management,Muhammad Faisal,Muhammad Faisal; Sidharta Utama; Dahlia Sari; Arifin Rosid,University of Indonesia; Yarsi University,Corporate Taxation and Avoidance; Taxation and Compliance Studies; Corporate Finance and Governance,Language Change; Empirical Research; Empirical evidence,Yes,https://openalex.org/W4386468426,https://openalex.org/W4386468426,False,,High,"The provided title and abstract do not contain any keywords or concepts related to AI Ethics, AI Hallucination, or AI Bias. The topic appears to be focused on languages and tax avoidance, with potential links to corruption and public governance. There is no indication of AI being a subject of ethical concern within this research.",True,,FM-M
https://openalex.org/W4295918964,Analisis Kompetitif Industri Pertahanan Nasional: Prospek dan Tantangan Pasca Revisi Undang-Undang Nomor 16 Tahun 2012 tentang Industri Pertahanan,https://doi.org/10.36407/jmsab.v5i1.415,2022,2022-02-16,article,2,True,Jurnal Manajemen Strategi dan Aplikasi Bisnis,Adrianus Revi Dwiguna,Adrianus Revi Dwiguna; Athor Subroto; Achmad Sanusi,University of Indonesia,"Management and Optimization Techniques; Defense, Military, and Policy Studies",Obligation,Yes,https://openalex.org/W4295918964,https://openalex.org/W4295918964,False,,Low,"The provided title and abstract do not contain any keywords or themes related to AI ethics, AI hallucination, or AI bias. The research appears to be focused on the national defense industry's competitive analysis, prospects, and challenges related to a specific law.",True,,07MI
https://openalex.org/W4395089050,Analisis Banjir pada Polder Sunter Timur II dengan Menggunakan HEC-RAS (Ras Mapper),https://doi.org/10.29103/tj.v14i1.1003,2024,2024-03-25,article,1,True,Teras Jurnal Jurnal Teknik Sipil,Agis Setiyowati,Agis Setiyowati; Evi Anggraheni,Encana (Canada); University of Indonesia,Computer Science and Engineering; Geological and Geophysical Studies; Data Mining and Machine Learning Applications,,Yes,https://openalex.org/W4395089050,https://openalex.org/W4395089050,False,,Low,"The title and abstract, which is simply 'Yes', do not indicate any discussion of AI ethics, hallucination, or bias. The title suggests a technical analysis of flood modeling using HEC-RAS, which is an engineering tool, not an AI research paper focused on ethical implications or AI-specific issues like hallucination or bias.",True,,4WFQ
https://openalex.org/W2306604174,Implementation of grid mapped robot planning algorithm in a continuous map for fire fighting robot,https://doi.org/10.1109/mhs.2015.7438292,2015,2015-11-01,article,1,False,,Sumarsih Condroayu Purbarani,Sumarsih Condroayu Purbarani; Qurrotin A'yunina Moa; Grafika Jati; M. Anwar Ma’sum; Hanif Arif Wisesa; Wisnu Jatmiko,University of Indonesia,Robotic Path Planning Algorithms; Optimization and Search Problems; Artificial Intelligence in Games,Grid reference; Occupancy grid mapping; Mobile Robot Navigation,Yes,https://openalex.org/W2306604174,https://openalex.org/W2306604174,False,,low,"The title and abstract suggest a focus on a technical implementation of a robot planning algorithm for firefighting. There is no indication of discussions related to AI ethics, hallucination, or bias. The research appears to be primarily technical and application-focused.",True,,7Fr4
https://openalex.org/W2751525327,MENGEMBANGKAN INSIATIF DAN KREATIVITAS ANAK,https://doi.org/10.20885/psikologika.vol2.iss2.art3,1997,1997-01-02,article,6,True,Psikologika Jurnal Pemikiran dan Penelitian Psikologi,Utami Munandar,Utami Munandar,University of Indonesia,Educational Methods and Media Use; Education and Character Development; Child Development and Education,,Yes,https://openalex.org/W2751525327,https://openalex.org/W2751525327,False,,Low,"The title and abstract do not provide enough information to determine if the research paper discusses AI ethics, AI hallucination, or AI bias. The provided abstract is simply 'Yes', which is not informative. Therefore, it is not possible to confidently categorize this paper under the specified topics.",True,,uikY
https://openalex.org/W3120350703,KOMPETENSI KOMUNIKASI ANTAR BUDAYA DI ERA REVOLUSI INDUSTRI 4.0,https://doi.org/10.24164/prosiding.v3i1.28,2020,2020-12-29,article,3,True,Prosiding Balai Arkeologi Jawa Barat,Ratna Nurlaila,Ratna Nurlaila,University of Indonesia,Islamic Finance and Communication; SMEs Development and Digital Marketing; Educational Methods and Impacts,,Yes,https://openalex.org/W3120350703,https://openalex.org/W3120350703,False,,low,"The provided title and abstract are insufficient to determine the paper's content. The title 'Intercultural Communication Competence in the Era of the Industrial Revolution 4.0' and an abstract simply stating 'Yes' do not contain enough information to classify it under AI Ethics, AI Hallucination, or AI Bias. It likely pertains to communication studies within the context of Industry 4.0, but without further details, no ethical AI categories can be confidently assigned.",True,,7Fr4
https://openalex.org/W4386266308,Design and Implementation of The Smart Weighing Precision Livestock Monitoring Technology based on the Internet of Things (IoT),https://doi.org/10.18517/ijaseit.13.4.18557,2023,2023-08-30,article,1,True,International Journal on Advanced Science Engineering and Information Technology,Tri Kushartadi,Tri Kushartadi; Muh. Asnoer Laagu; Muhamad Asvial,Universitas Jember; University of Indonesia,IoT-based Smart Home Systems; IoT-based Control Systems; Water Quality Monitoring Technologies,Message queue,Yes,https://openalex.org/W4386266308,https://openalex.org/W4386266308,False,,High,"The paper focuses on the design and implementation of an IoT-based precision livestock monitoring system. There is no mention of AI ethics, AI hallucination, or AI bias in the title or abstract. The research appears to be primarily technical and application-oriented, without delving into the specified ethical concerns.",True,,4WFQ
https://openalex.org/W3017030263,Safety Analysis Technique for System with Limited Data: Case Study of the Multipurpose Research Reactor in Indonesia,https://doi.org/10.3390/en13081975,2020,2020-04-16,article,11,True,Energies,Heri Hermansyah,Heri Hermansyah; Anggraini Ratih Kumaraningrum; Julwan Hendry Purba; Edison Edison; Masafumi Yohda,National Nuclear Energy Agency of Indonesia; Tokyo University of Agriculture and Technology; University of Indonesia,Risk and Safety Analysis; Engineering Diagnostics and Reliability; Nuclear Engineering Thermal-Hydraulics,Event tree analysis; Event tree; System safety,Yes,https://openalex.org/W3017030263,https://openalex.org/W3017030263,False,,High,"The paper's title and abstract suggest a focus on safety analysis for a research reactor, specifically addressing limitations in data. There is no indication that the research involves AI ethics, AI hallucination, or AI bias. The abstract is very brief, stating only 'Yes', which does not provide enough information to infer any ethical concerns or AI-related issues as defined.",True,,FM-M
https://openalex.org/W4362672189,Telemedicine pada Layanan Tuberkulosis (Literature Review),https://doi.org/10.54914/jit.v9i1.626,2023,2023-03-27,article,1,True,Jurnal Informatika Terpadu,Siti Muhimatul Munawaroh,Siti Muhimatul Munawaroh; Vetty Yulianty Permanasari,University of Indonesia,SMEs Development and Digital Marketing; COVID-19 Prevention and Impact; Public Health and Nutrition,,Yes,https://openalex.org/W4362672189,https://openalex.org/W4362672189,False,,High,"The paper is a literature review on telemedicine for tuberculosis services. The provided title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. Therefore, it does not meet the criteria for is_ethical=true.",True,,07MI
https://openalex.org/W2782379177,Cascade-pond System Health Assessment Based on Macroinvertebrate Indices and Its Relationship with Impervious Cover and Aquatic Buffer Zone in Urbanized Catchments,https://doi.org/10.1051/matecconf/201713806008,2017,2017-01-01,article,1,True,MATEC Web of Conferences,Faris Zulkarnain,Faris Zulkarnain; Dwita Sutjiningsih; Yasman Yasman,University of Indonesia,Water Quality and Pollution Assessment; Freshwater macroinvertebrate diversity and ecology; Urban Stormwater Management Solutions,Impervious surface; Buffer zone,Yes,https://openalex.org/W2782379177,https://openalex.org/W2782379177,False,,Low,"The provided title and abstract do not contain keywords related to AI ethics, AI hallucination, or AI bias. The research appears to focus on environmental science, specifically the health of cascade-pond systems using ecological indices and their relationship with urbanized catchment characteristics. There is no indication of AI being a core component of the research, let alone its ethical implications.",True,,YdtI
https://openalex.org/W2982501739,Drilling Optimization of Tight Sands and Shale Gas Reservoir in Jambi Sub-Basin Based on Pore Pressure Estimation Using Drilling Efficiency Mechanical Specific Energy (DEMSE) and Bowers Methods,https://doi.org/10.1051/e3sconf/201912515001,2019,2019-01-01,article,1,True,E3S Web of Conferences,Benny Abraham Bungasalu,Benny Abraham Bungasalu; Mohammad Syamsu Rosid; Don Basuki,Pertamina (Indonesia); University of Indonesia,Geological and Geophysical Studies; Drilling and Well Engineering; Oil and Gas Production Techniques,Overpressure,Yes,https://openalex.org/W2982501739,https://openalex.org/W2982501739,False,,High,"The paper focuses on drilling optimization techniques for oil and gas reservoirs using specific engineering methods (DEMSE and Bowers). The abstract indicates a technical and applied research focus on improving drilling efficiency. There is no mention or discussion of AI ethics, AI hallucination, or AI bias. Therefore, it does not fall under the specified ethical or AI-related categories.",True,,uikY
https://openalex.org/W2108348698,"Effect of chromium supplementation on chromium status, insulin and glucose level in Non-insulin Dependent Diabetes Mellitus (NIDDM) subjects",https://doi.org/10.13181/mji.v7i1.795,1998,1998-01-01,article,3,True,Medical Journal of Indonesia,Murjiah Dinarto,Murjiah Dinarto; Arifin Suyardi; Sarwono Waspadji,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Chromium effects and bioremediation; Hydrogen's biological and therapeutic effects; Heavy Metal Exposure and Toxicity,Fasting glucose,Yes,https://openalex.org/W2108348698,https://openalex.org/W2108348698,False,,low,"The title and abstract indicate the research is focused on the medical effects of chromium supplementation on NIDDM subjects. There is no mention or implication of AI ethics, AI hallucination, or AI bias.",True,,FM-M
https://openalex.org/W4381432151,Optimasi Battery Energy Storage System Dalam Mengatasi Renewable Energy Intermittency dan Load Leveling,https://doi.org/10.32528/elkom.v4i1.7216,2022,2022-03-25,article,1,True,Jurnal Teknik Elektro dan Komputasi (ELKOM),Novi Indriani,Novi Indriani; Iwa Garniwa,University of Indonesia,Advanced Battery Technologies Research; Hybrid Renewable Energy Systems; Frequency Control in Power Systems,,Yes,https://openalex.org/W4381432151,https://openalex.org/W4381432151,False,,High,"The title and abstract, which are the only provided information, indicate a focus on optimizing Battery Energy Storage Systems for renewable energy intermittency and load leveling. There is no mention of AI ethics, hallucination, or bias. The abstract simply states 'Yes', which is not informative enough to suggest any AI-related ethical concerns.",True,,YdtI
https://openalex.org/W1521721779,Handoff management scheme for multimedia mss-networks using genetic algorithms,https://doi.org/10.1109/icact.2004.1292868,2004,2004-06-10,article,2,False,,Muhamad Asvial,Muhamad Asvial,University of Indonesia,"Wireless Communication Networks Research; IPv6, Mobility, Handover, Networks, Security; Advanced Wireless Network Optimization",Erlang (programming language); Call blocking; Blocking (statistics); Traffic intensity; Mobility management,Yes,https://openalex.org/W1521721779,https://openalex.org/W1521721779,False,,Low,"The title and abstract suggest a technical paper focused on network management using genetic algorithms, with no apparent discussion of AI ethics, hallucination, or bias.",True,,uikY
https://openalex.org/W4388950863,The Effectiveness of Implementing Mobile Health Applications in Cancer Patients: A Literature Review,https://doi.org/10.30872/j.kes.pasmi.kal.v6i1.9530,2023,2023-07-27,review,1,True,Jurnal Kesehatan Pasak Bumi Kalimantan,Aprilia Dian Prawesti,Aprilia Dian Prawesti; La Ode Abdul Rahman,University of Indonesia,Social and Behavioral Studies; Public Health and Nutrition; Varied Academic Research Topics,mHealth,Yes,https://openalex.org/W4388950863,https://openalex.org/W4388950863,False,,Low,"The paper's title and abstract suggest a focus on the effectiveness of mobile health applications in cancer patients, which is a medical application of technology. There is no indication that the paper delves into AI ethics, AI hallucination, or AI bias. The mention of 'AI' in the abstract is not sufficient to classify it under these categories without further evidence of discussing ethical implications, false information generation, or discriminatory aspects.",True,,07MI
