openalex_id,title,doi,publication_year,publication_date,type,cited_by_count,is_open_access,primary_location_source,first_author,all_authors,institutions,topics,keywords,abstract_inverted_index,url
https://openalex.org/W4392557826,Generative AI and large language models in health care: pathways to implementation,https://doi.org/10.1038/s41746-023-00988-4,2024,2024-03-07,editorial,57,True,npj Digital Medicine,Marium Raza,Marium Raza; Kaushik P. Venkatesh; Joseph C. Kvedar,Harvard University,Artificial Intelligence in Healthcare and Education; Machine Learning in Healthcare; Topic Modeling,Generative grammar; Conversation; Checklist; Computer science; Generative model; Artificial intelligence; Health records; Strengths and weaknesses; Data science; Health care; Natural language processing; Psychology; Communication,No,https://openalex.org/W4392557826
https://openalex.org/W4220858087,Pooled diagnostic parameters of artificial intelligence in EUS image analysis of the pancreas,https://doi.org/10.4103/eus-d-21-00063,2022,2022-03-21,review,14,True,Endoscopic Ultrasound,Babu P. Mohan,Babu P. Mohan; Antonio Facciorusso; Shahab R. Khan; Deepak Madhu; Lena L. Kassab; Suresh Ponnada; Saurabh Chandan; Stefano Francesco Crinò; Gursimran Kochhar; Douglas G. Adler; Michael B. Wallace,Allegheny Health Network; Brigham and Women's Hospital; CHI Health Creighton University Medical Center - Bergan Mercy; Carilion Roanoke Memorial Hospital; Harvard University; Mayo Clinic; Sheikh Shakhbout Medical City; University of Foggia; University of Utah,Pancreatic and Hepatic Oncology Research; COVID-19 diagnosis using AI; Reservoir Engineering and Simulation Methods,Medicine; Descriptive statistics; Pancreas; Artificial intelligence; Image (mathematics); Computer science; Internal medicine; Statistics; Mathematics,Yes,https://openalex.org/W4220858087
https://openalex.org/W2024882325,"Predation, apparent competition, and the structure of prey communities",https://doi.org/10.1016/0040-5809(77)90042-9,1977,1977-10-01,article,2521,False,Theoretical Population Biology,Robert D. Holt,Robert D. Holt,Harvard University,Mathematical and Theoretical Epidemiology and Ecology Models; Animal Ecology and Behavior Studies; Ecology and Vegetation Dynamics Studies,Predation; Interspecific competition; Predator; Competition (biology); Generalist and specialist species; Biology; Ecology; Coexistence theory; Trophic level; Niche; Storage effect; Intraspecific competition; Community; Numerical response; Habitat; Functional response,No,https://openalex.org/W2024882325
https://openalex.org/W2902568946,Closed-loop discovery platform integration is needed for artificial intelligence to make an impact in drug discovery,https://doi.org/10.1080/17460441.2019.1546690,2018,2018-11-29,editorial,62,True,Expert Opinion on Drug Discovery,Semion K. Saikin,Semion K. Saikin; Christoph Kreisbeck; Dennis Sheberla; Jill Becker; Alán Aspuru‐Guzik,Canadian Institute for Advanced Research; Harvard University; Kebotix (United States); University of Toronto,Computational Drug Discovery Methods; Protein Structure and Dynamics; Cell Image Analysis Techniques,Drug discovery; Computer science; Drug; Data science; Computational biology; Artificial intelligence; Biology; Bioinformatics; Pharmacology,Yes,https://openalex.org/W2902568946
https://openalex.org/W3127516550,Applications of Machine Learning to the Problem of Antimicrobial Resistance: an Emerging Model for Translational Research,https://doi.org/10.1128/jcm.01260-20,2021,2021-01-29,review,184,True,Journal of Clinical Microbiology,Melis N. Anahtar,Melis N. Anahtar; Jason H. Yang; Sanjat Kanjilal,"Brigham and Women's Hospital; Harvard Pilgrim Health Care; Harvard University; Massachusetts General Hospital; Rutgers, The State University of New Jersey",vaccines and immunoinformatics approaches; Bacterial Identification and Susceptibility Testing; Computational Drug Discovery Methods,Machine learning; Artificial intelligence; Antimicrobial stewardship; Computer science; Set (abstract data type); Data science; Big data; Antibiotic resistance; Data mining; Biology; Antibiotics,Yes,https://openalex.org/W3127516550
https://openalex.org/W4402741867,Artificial Intelligence in Gastrointestinal Endoscopy,https://doi.org/10.1016/j.gtc.2024.08.005,2024,2024-09-23,review,7,False,Gastroenterology Clinics of North America,Chris Labaki,Chris Labaki; Eugenia Uche-Anya; Tyler M. Berzin,Beth Israel Deaconess Medical Center; Harvard University; Massachusetts General Hospital,Colorectal Cancer Screening and Detection; Pancreatic and Hepatic Oncology Research; Gastric Cancer Management and Outcomes,Medicine; Endoscopy; Colonoscopy; General surgery; Gastroenterology; Surgery; Internal medicine,No,https://openalex.org/W4402741867
https://openalex.org/W2772378680,Use machine learning to find energy materials,https://doi.org/10.1038/d41586-017-07820-6,2017,2017-12-06,article,116,True,Nature,Phil De Luna,Phil De Luna; Jennifer N. Wei; Yoshua Bengio; Alán Aspuru‐Guzik; Edward H. Sargent,Harvard University; University of Toronto; Université de Montréal,Machine Learning in Materials Science; CO2 Reduction Techniques and Catalysts; Advanced Thermoelectric Materials and Devices,Photovoltaic system; Battery (electricity); Carbon fibers; Computer science; Artificial intelligence; Engineering physics; Engineering; Electrical engineering; Physics; Power (physics),No,https://openalex.org/W2772378680
https://openalex.org/W3165191451,AI-based improvement in lung cancer detection on chest radiographs: results of a multi-reader study in NLST dataset,https://doi.org/10.1007/s00330-021-08074-7,2021,2021-06-04,article,75,False,European Radiology,Hyunsuk Yoo,Hyunsuk Yoo; Sang Hyup Lee; Chiara D. Arru; Ruhani Doda Khera; Ramandeep Singh; Sean M. Siebert; Do‐Hoon Kim; Yuna Lee; Ju Hyun Park; Hye Joung Eom; Subba R. Digumarthy; Mannudeep K. Kalra,Cheju Halla General Hospital; Harvard University; Kangbuk Samsung Hospital; Massachusetts General Hospital; Seoul National University; Sungkyunkwan University,Lung Cancer Diagnosis and Treatment; Radiomics and Machine Learning in Medical Imaging; COVID-19 diagnosis using AI,Medicine; Lung cancer; Neuroradiology; Radiology; Interventional radiology; Radiography; False positive paradox; National Lung Screening Trial; Lung cancer screening; Internal medicine; Artificial intelligence; Neurology,No,https://openalex.org/W3165191451
https://openalex.org/W4391718250,What have we learned about artificial intelligence from studying the brain?,https://doi.org/10.1007/s00422-024-00983-2,2024,2024-02-10,review,10,False,Biological Cybernetics,Samuel J. Gershman,Samuel J. Gershman,Harvard University,Neural dynamics and brain function; Neurology and Historical Studies; Cell Image Analysis Techniques,Cognitive science; Psychology; Artificial intelligence; Computer science,No,https://openalex.org/W4391718250
https://openalex.org/W4402270106,"Houston, We Have <scp>AI</scp> Problem! Quality Issues with Neuroimaging‐Based Artificial Intelligence in Parkinson's Disease: A Systematic Review",https://doi.org/10.1002/mds.30002,2024,2024-09-05,review,12,True,Movement Disorders,Verena Dzialas,Verena Dzialas; Elena Doering; Helena Eich; Antonio P. Strafella; David E. Vaillancourt; Kristina Simonyan; Thilo van Eimeren,Centre for Addiction and Mental Health; German Center for Neurodegenerative Diseases; Harvard University; Massachusetts Eye and Ear Infirmary; Massachusetts General Hospital; University Health Network; University Hospital Cologne; University of Cologne; University of Florida; University of Toronto,Parkinson's Disease Mechanisms and Treatments; Neurological disorders and treatments; Autism Spectrum Disorder Research,Interpretability; Neuroimaging; Generalizability theory; Disease; Alzheimer's Disease Neuroimaging Initiative; Psychology; Intervention (counseling); Medicine; Parkinson's disease; Machine learning; Artificial intelligence; Clinical psychology; Data science; Psychiatry; Computer science; Pathology; Developmental psychology; Alzheimer's disease,Yes,https://openalex.org/W4402270106
https://openalex.org/W4385546024,Evaluating progress in automatic chest X-ray radiology report generation,https://doi.org/10.1016/j.patter.2023.100802,2023,2023-08-03,article,112,True,Patterns,Feiyang Yu,Feiyang Yu; Mark Endo; Rayan Krishnan; Ian Pan; Andy Tsai; Eduardo Pontes Reis; Eduardo Kaiser Ururahy Nunes Fonseca; Henrique Min Ho Lee; Zahra Shakeri Hossein Abad; Andrew Y. Ng; Curtis P. Langlotz; Vasantha Kumar Venugopal; Pranav Rajpurkar,Boston Children's Hospital; Brigham and Women's Hospital; Harvard University; Hospital Israelita Albert Einstein; Public Health Ontario; Stanford University; University of Toronto,Topic Modeling; Multimodal Machine Learning Applications; Artificial Intelligence in Healthcare and Education,Workload; Computer science; Metric (unit); Correctness; Selection (genetic algorithm); Artificial intelligence; Medical physics; Machine learning; Radiology; Data mining; Medicine; Algorithm; Engineering,No,https://openalex.org/W4385546024
https://openalex.org/W4386796090,Artificial intelligence‐enhanced epileptic seizure detection by wearables,https://doi.org/10.1111/epi.17774,2023,2023-09-16,article,37,False,Epilepsia,Shuang Yu,Shuang Yu; Rima El Atrache; Jianbin Tang; Michele Jackson; Adam J. Makarucha; Sarah Cantley; Theodore Sheehan; Solveig Vieluf; Bo Zhang; Jeffrey L. Rogers; Iven Mareels; Stefan Harrer; Tobias Loddenkemper,Boston Children's Hospital; Cooperative Research Centre for Mental Health; Digital Health Cooperative Research Centre; Harvard University; IBM Research - Australia,EEG and Brain-Computer Interfaces; Epilepsy research and treatment; Anomaly Detection Techniques and Applications,Epilepsy; Clinical neurology; Epileptic seizure; Neuroscience; Psychology; Medicine,Yes,https://openalex.org/W4386796090
https://openalex.org/W2006237729,Interannual and seasonal variability of biomass burning emissions constrained by satellite observations,https://doi.org/10.1029/2002jd002378,2003,2003-01-16,article,781,True,Journal of Geophysical Research Atmospheres,B. N. Duncan,B. N. Duncan; Randall V. Martin; A. C. Staudt; Rosemarie Yevich; Jennifer A. Logan,Harvard University; Planetary Science Institute,Atmospheric chemistry and aerosols; Atmospheric and Environmental Gas Dynamics; Atmospheric aerosols and clouds,Environmental science; Total Ozone Mapping Spectrometer; Satellite; Climatology; Seasonality; Advanced very-high-resolution radiometer; Radiometer; Biomass burning; Atmospheric sciences; Chemical transport model; Spatial variability; Aerosol; Meteorology; Remote sensing; Ozone layer; Stratosphere; Geography; Geology,Yes,https://openalex.org/W2006237729
https://openalex.org/W3160989106,Artificial Intelligence Applications to Improve the Treatment of Locally Advanced Non-Small Cell Lung Cancers,https://doi.org/10.3390/cancers13102382,2021,2021-05-14,review,13,True,Cancers,Andrew Hope,Andrew Hope; Maikel Verduin; Thomas J. Dilling; Ananya Choudhury; Rianne Fijten; Leonard Wee; Hugo J.W.L. Aerts; Issam El Naqa; Ross Mitchell; Marc Vooijs; André Dekker; Dirk De Ruysscher; Alberto Traverso,Brigham and Women's Hospital; Dana-Farber Brigham Cancer Center; Dana-Farber Cancer Institute; Harvard University; Maastricht University; Maastricht University Medical Centre; Maastro Clinic; Mass General Brigham; Moffitt Cancer Center; Princess Margaret Cancer Centre; University Health Network; University of Toronto,Radiomics and Machine Learning in Medical Imaging; Lung Cancer Diagnosis and Treatment; AI in cancer detection,Lung cancer; Medicine; Health records; Intensive care medicine; Cancer treatment; Medical physics; Artificial intelligence; Cancer; Computer science; Health care; Internal medicine,Yes,https://openalex.org/W3160989106
https://openalex.org/W4324308113,Artificial intelligence in medical imaging for cholangiocarcinoma diagnosis: A systematic review with scientometric analysis,https://doi.org/10.1111/jgh.16180,2023,2023-03-15,review,15,True,Journal of Gastroenterology and Hepatology,Basile Njei,Basile Njei; Ulrick Sidney Kanmounye; Nancy Seto; Thomas R. McCarty; Babu P. Mohan; Lydia Fozo; Udayakumar Navaneethan,Dana-Farber/Harvard Cancer Center; Harvard University; Houston Methodist; Johns Hopkins University; Lake Erie College of Osteopathic Medicine; Methodist Hospital; Orlando Health; University of Oxford; University of Utah; Yale University,Cholangiocarcinoma and Gallbladder Cancer Studies; Radiomics and Machine Learning in Medical Imaging; Gallbladder and Bile Duct Disorders,Medicine; Medical physics; Medical imaging; General surgery; MEDLINE; Radiology,Yes,https://openalex.org/W4324308113
https://openalex.org/W4390793099,Generative artificial intelligence in mental health care: potential benefits and current challenges,https://doi.org/10.1002/wps.21148,2024,2024-01-12,editorial,51,True,World Psychiatry,John Torous,John Torous; Charlotte Blease,Beth Israel Deaconess Medical Center; Harvard University; Uppsala University,Artificial Intelligence in Healthcare and Education; Autopsy Techniques and Outcomes; Machine Learning in Healthcare,Medicine; Mental health; Current (fluid); Psychiatry; Data science; Artificial intelligence; Computer science,Yes,https://openalex.org/W4390793099
https://openalex.org/W4363649209,Automatic recognition of teeth and periodontal bone loss measurement in digital radiographs using deep-learning artificial intelligence,https://doi.org/10.1016/j.jds.2023.03.020,2023,2023-04-10,article,72,True,Journal of Dental Sciences,Chin-Chang Chen,Chin-Chang Chen; Yifan Wu; Lwin Moe Aung; Jerry Chin-Yi Lin; Sin Ting Ngo; Jo-Ning Su; Yuan-Min Lin; Wei‐Jen Chang,Harvard University; National Yang Ming Chiao Tung University; Taipei Medical University; Taipei Medical University-Shuang Ho Hospital,Dental Radiography and Imaging; Endodontics and Root Canal Treatments; Oral microbiology and periodontitis research,Radiography; Convolutional neural network; Artificial intelligence; Dentistry; Deep learning; Medicine; Dental radiography; Ensemble learning; Orthodontics; Computer science; Pattern recognition (psychology); Radiology,Yes,https://openalex.org/W4363649209
https://openalex.org/W4386242317,"Democratising AI: Multiple Meanings, Goals, and Methods",https://doi.org/10.1145/3600211.3604693,2023,2023-08-08,article,41,True,,Elizabeth Seger,Elizabeth Seger; Aviv Ovadya; Divya Siddarth; Ben Garfinkel; Allan Dafoe,Centre for the Governance of AI; DeepMind (United Kingdom); Google (United Kingdom); Harvard University; Klein Buendel (United States),Ethics and Social Impacts of AI; Blockchain Technology Applications and Security,Democratization; Corporate governance; Phrase; Political science; Computer science; Artificial intelligence; Economics; Democracy; Management; Law; Politics,Yes,https://openalex.org/W4386242317
https://openalex.org/W4399355654,Reliability of artificial intelligence chatbot responses to frequently asked questions in breast surgical oncology,https://doi.org/10.1002/jso.27715,2024,2024-06-04,article,17,False,Journal of Surgical Oncology,Estefania Roldan‐Vasquez,Estefania Roldan‐Vasquez; Samir Mitri; Shreya Bhasin; Tina Bharani; Kathryn Capasso; Michelle Haslinger; Ranjna Sharma; Ted A. James,Beth Israel Deaconess Medical Center; Brigham and Women's Hospital; Harvard University; University of Rochester,Artificial Intelligence in Healthcare and Education; COVID-19 diagnosis using AI; AI in Service Interactions,Medicine; Misinformation; Breast cancer; Likert scale; Chatbot; Minor (academic); Reliability (semiconductor); Scale (ratio); Medical education; Medical physics; Cancer; Psychology; Internal medicine; Artificial intelligence; Computer science,Yes,https://openalex.org/W4399355654
https://openalex.org/W4392087126,To Do No Harm — and the Most Good — with AI in Health Care,https://doi.org/10.1056/aip2400036,2024,2024-02-22,article,50,False,NEJM AI,Carey Goldberg,Carey Goldberg; Laura Adams; David Blumenthal; Patrícia Flatley Brennan; Noah Brown; Atul J. Butte; Morgan Cheatham; Dave deBronkart; Jennifer Dixon; Jeffrey M. Drazen; Barbara J. Evans; Sara M. Hoffman; Chris Holmes; Peter Lee; Arjun K. Manrai; Gilbert S. Omenn; Jonathan B. Perlin; Rachel Ramoni; Guillermo Sapiro; Rupa Sarkar; Harpreet Sood; Effy Vayena; Isaac S. Kohane,"Apple (United States); Brown University; Duke University; ETH Zurich; Harvard University; Health Foundation; Joint Commission; Lancet Laboratories; Massachusetts Institute of Technology; Michigan Medicine; Microsoft (United States); National Academy of Medicine; National Health Service; The Alan Turing Institute; United States Department of Veterans Affairs; United States National Library of Medicine; University of California, San Francisco; University of Florida; University of Oxford; University of Wisconsin–Madison",Artificial Intelligence in Healthcare and Education,Harm; Do no harm; Health care; Psychology; Medicine; Nursing; Psychiatry; Social psychology; Economics; Economic growth,Yes,https://openalex.org/W4392087126
https://openalex.org/W4399210436,Use of Artificial Intelligence in Drug Development,https://doi.org/10.1001/jamanetworkopen.2024.14139,2024,2024-05-31,article,10,True,JAMA Network Open,Louise C. Druedahl,Louise C. Druedahl; W. Nicholson Price; Timo Minssen; Ameet Sarpatwari,Brigham and Women's Hospital; Harvard University; University of Copenhagen; University of Michigan,"Computational Drug Discovery Methods; Cell Image Analysis Techniques; Genetics, Bioinformatics, and Biomedical Research",Drug development; Drug; Computer science; Artificial intelligence; Psychology; Psychiatry,Yes,https://openalex.org/W4399210436
https://openalex.org/W3140744160,Clinical applications of AI in MSK imaging: a liability perspective,https://doi.org/10.1007/s00256-021-03782-z,2021,2021-04-09,editorial,20,True,Skeletal Radiology,H. Benjamin Harvey,H. Benjamin Harvey; Vrushab Gowda,Harvard University; Harvard University Press,Artificial Intelligence in Healthcare and Education; Medical Imaging and Analysis; Autopsy Techniques and Outcomes,Liability; Vicarious liability; Medicine; Workflow; Perspective (graphical); Product liability; Space (punctuation); Engineering ethics; Tort; Artificial intelligence; Management; Finance; Business; Computer science,No,https://openalex.org/W3140744160
https://openalex.org/W4394692532,Current applications of artificial intelligence in assisted reproductive technologies through the perspective of a patient's journey,https://doi.org/10.1097/gco.0000000000000951,2024,2024-04-01,review,14,False,Current Opinion in Obstetrics & Gynecology,Zoran J. Pavlovic,Zoran J. Pavlovic; Victoria S. Jiang; Eduardo Hariton,Harvard University; Massachusetts General Hospital; Reproductive Science Center; University of South Florida,Assisted Reproductive Technology and Twin Pregnancy; Reproductive Health and Technologies; Reproductive Biology and Fertility,Assisted reproductive technology; Computer science; Artificial intelligence; Fertility; Reproductive technology; Medicine; Infertility; Population; Biology,Yes,https://openalex.org/W4394692532
https://openalex.org/W4393128858,"Harnessing artificial intelligence in bariatric surgery: comparative analysis of ChatGPT-4, Bing, and Bard in generating clinician-level bariatric surgery recommendations",https://doi.org/10.1016/j.soard.2024.03.011,2024,2024-03-24,review,44,True,Surgery for Obesity and Related Diseases,Yung Lee,Yung Lee; Thomas H. Shin; Léa Tessier; Arshia P. Javidan; James J. Jung; Dennis Hong; Andrew T. Strong; Tyler McKechnie; Sarah Malone; David Jin; Matthew Kroh; Jerry T. Dang,Brigham and Women's Hospital; Cleveland Clinic; Duke University; Harvard University; McMaster University; University of Toronto,"Artificial Intelligence in Healthcare and Education; Bariatric Surgery and Outcomes; Cardiac, Anesthesia and Surgical Outcomes",Readability; Medicine; Likert scale; Surgery; Psychology,Yes,https://openalex.org/W4393128858
https://openalex.org/W3074784024,Diagnostic capacity of skin tumor artificial intelligence-assisted decision-making software in real-world clinical settings,https://doi.org/10.1097/cm9.0000000000001002,2020,2020-08-17,article,19,True,Chinese Medical Journal,Chengxu Li,Chengxu Li; Wenmin Fei; Changbing Shen; Ziyi Wang; Jing Yan; Rusong Meng; Yong Cui,Air Force General Hospital PLA; Anhui Medical University; China-Japan Friendship Hospital; Chinese Academy of Medical Sciences & Peking Union Medical College; Chinese People's Liberation Army; First Affiliated Hospital of Anhui Medical University; Harvard University; Hebrew SeniorLife,Cutaneous Melanoma Detection and Management; Nonmelanoma Skin Cancer Studies; Genital Health and Disease,Medicine; Software; Artificial intelligence; Diagnostic accuracy; Predictive value; Biopsy; Radiology; Machine learning; Medical physics; Computer science; Internal medicine,Yes,https://openalex.org/W3074784024
https://openalex.org/W4391839209,AI-based diabetes care: risk prediction models and implementation concerns,https://doi.org/10.1038/s41746-024-01034-7,2024,2024-02-15,editorial,25,True,npj Digital Medicine,Serena Wang,Serena Wang; Grace Nickel; Kaushik P. Venkatesh; Marium Raza; Joseph C. Kvedar,Harvard University,Machine Learning in Healthcare; Artificial Intelligence in Healthcare; Topic Modeling,Standardization; Computer science; Intervention (counseling); Quality (philosophy); Health care; Risk analysis (engineering); Artificial intelligence; Data science; Knowledge management; Medicine; Nursing; Political science,No,https://openalex.org/W4391839209
https://openalex.org/W4313380704,Transfer learning as an AI-based solution to address limited datasets in space medicine,https://doi.org/10.1016/j.lssr.2022.12.002,2023,2023-01-01,article,24,False,Life Sciences in Space Research,Ethan Waisberg,Ethan Waisberg; Joshua Ong; Sharif Amit Kamran; Phani Paladugu; Nasif Zaman; Andrew G. Lee; Alireza Tavakkoli,"Baylor College of Medicine; Brigham and Women's Hospital; Cornell University; Harvard University; Houston Methodist; Methodist Hospital; Michigan Medicine; Texas College; The University of Texas MD Anderson Cancer Center; The University of Texas Medical Branch at Galveston; Thomas Jefferson University; University College Dublin; University of Iowa Hospitals and Clinics; University of Nevada, Reno; Weill Cornell Medicine",Spaceflight effects on biology,Transfer of learning; Artificial intelligence; Computer science; Machine learning; Spaceflight; Artificial neural network; Space (punctuation); Training set; Small data; Domain (mathematical analysis); Mathematics; Engineering,No,https://openalex.org/W4313380704
https://openalex.org/W4327620990,Artificial intelligence to empower diagnosis of myelodysplastic syndromes by multiparametric flow cytometry,https://doi.org/10.3324/haematol.2022.282370,2023,2023-03-16,article,13,True,Haematologica,Valentin Clichet,Valentin Clichet; Delphine Lebon; Nicolas Chapuis; Jaja Zhu; Valérie Bardet; Jean‐Pierre Marolleau; Loïc Garçon; Alexis Caulier; Thomas Boyer,Assistance Publique – Hôpitaux de Paris; Boston Children's Hospital; Broad Institute; CHU Ambroise Paré; Centre Hospitalier Universitaire Amiens-Picardie; Harvard University; Hématopoïèse et immunologie; Hôpital Ambroise-Paré; Hôpital Cochin; Inserm; Université Paris Cité; Université Paris-Saclay; Université de Picardie Jules Verne,Acute Myeloid Leukemia Research; Single-cell and spatial transcriptomics; Prenatal Screening and Diagnostics,Myelodysplastic syndromes; Cohort; Receiver operating characteristic; Artificial intelligence; Flow cytometry; Computer science; Sensitivity (control systems); Machine learning; Medicine; Internal medicine; Immunology,Yes,https://openalex.org/W4327620990
https://openalex.org/W4389205093,Brain versus bot: Distinguishing letters of recommendation authored by humans compared with artificial intelligence,https://doi.org/10.1002/aet2.10924,2023,2023-11-30,article,15,True,AEM Education and Training,Carl Preiksaitis,Carl Preiksaitis; Christopher J. Nash; Michael Gottlieb; Teresa M. Chan; Al’ai Alvarez; Adaira Landry,Harvard University; Massachusetts General Hospital; McMaster University; Rush University Medical Center; Stanford Medicine,Artificial Intelligence in Healthcare and Education; Social Media in Health Education; Diversity and Career in Medicine,Popularity; Promotion (chess); Psychology; Quality (philosophy); Certainty; Artificial intelligence; Medical education; Computer science; Social psychology; Medicine; Epistemology,Yes,https://openalex.org/W4389205093
https://openalex.org/W4403461414,"Longevity biotechnology: bridging AI, biomarkers, geroscience and clinical applications for healthy longevity",https://doi.org/10.18632/aging.206135,2024,2024-10-16,review,25,True,Aging,Yihua Lyu,Yihua Lyu; Qiang Fu; Dominika Wilczok; Kejun Ying; Aaron A. King; Adam Antebi; Aleksandar Vojta; Alexandra Stolzing; Alexey Moskalev; Anastasia Georgievskaya; Andrea B. Maier; Andrea Olsen; Anja Groth; Anna Katharina Simon; Anne Brunet; Amer Jamil; Anton Kulaga; A.R. Bhatti; Benjamin C. Yaden; Bente Klarlund Pedersen; Björn Schumacher; Boris Djordjevic; Brian K. Kennedy; Chieh Chen; Chengdong Huang; Christoph U. Correll; Coleen T. Murphy; Collin Y. Ewald; Danica Chen; Dario Riccardo Valenzano; Dariusz Sołdacki; David Erritzøe; David H. Meyer; David Sinclair; Eduardo N. Chini; Emma C. Teeling; Eric Morgen; Eric Verdin; Erik Vernet; Estefano Pinilla; Evandro Fei Fang; Evelyne Bischof; Evi M. Mercken; Fabian Finger; Folkert Kuipers; Frank W. Pun; Gabor Gyülveszi; Gabriele Civiletto; Garri Zmudze; Gil Blander; Harold A. Pincus; Joshua McClure; James L. Kirkland; James Peyer; Jamie N. Justice; Jan Vijg; Jennifer R. Gruhn; Jerry L. McLaughlin; Joan B. Mannick; João F. Passos; Joseph A. Baur; Joe Betts-LaCroix; John M. Sedivy; John R. Speakman; Jordan Shlain; Julia von Maltzahn; Katrin I. Andreasson; Kelsey Moody; Konstantinos Palikaras; Kristen Fortney; Laura J. Niedernhofer; Lene Juel Rasmussen; Liesbeth M. Veenhoff; Lisa Melton; Luigi Ferrucci; Marco Quarta; M. Koval; Maria B. Marinova; Mark Hamalainen; Maximilian Unfried; Michael S. Ringel; Miloš R. Filipović; Mourad Topors; Natalia Mitin; N. N. Roy; Nika Pintar; Nir Barzilai; Paolo Binetti; Parminder Singh; Paul Kohlhaas; Paul D. Robbins; Paul Rubin; П. О. Федичев; Petrina Kamya; Pura Muñoz‐Cánoves; Rafael de Cabo; Richard Faragher; Р. Конрад; Roberto Ripa; Robin Mansukhani,"Akershus University Hospital; Albert Einstein College of Medicine; Altos Labs; Binzhou Medical University; Binzhou University; Boston Consulting Group (United States); Boston VA Research Institute; Brandenburg University of Technology Cottbus-Senftenberg; Brigham and Women's Hospital; Brown University; Buck Institute for Research on Aging; California Institute of Technology; Cambrian Innovation (United States); Charité - Universitätsmedizin Berlin; Chinese Academy of Sciences; Cologne Excellence Cluster on Cellular Stress Responses in Aging Associated Diseases; Columbia University; Duke Kunshan University; Duke University; ETH Zurich; Firmenich (Switzerland); Fleet Science Center; Foresight Science & Technology (United States); Friedrich Schiller University Jena; Geriatric Education and Research Institute; Harvard University; Hofstra University; Hong Kong Science and Technology Parks Corporation; Ichor Life Sciences (United States); Imperial College London; Indiana University – Purdue University Indianapolis; Institute of Biochemistry; Leibniz Institute for Analytical Sciences - ISAS; Leibniz Institute on Aging - Fritz Lipmann Institute (FLI); Longevity Biotech (United States); Loughborough University; Luye Pharma (China); Max Delbrück Center; Max Planck Institute for Biology of Ageing; Maxwell Technologies (United States); Mayo Clinic; Mayo Clinic in Arizona; N. I. Lobachevsky State University of Nizhny Novgorod; National Institute on Aging; National University of Singapore; National and Kapodistrian University of Athens; Novo Nordisk Foundation; Princeton University; Renji Hospital; Research Triangle Park Foundation; Rigshospitalet; Romanian Academy; Sea Lane Biotechnologies (United States); Shanghai Jiao Tong University; Shenzhen Institutes of Advanced Technology; Sig Holding (Switzerland); Southern University of Science and Technology; Springer Nature (United Kingdom); Stanford University; UNSW Sydney; University College Dublin; University College London; University Medical Center Groningen; University of Brighton; University of California, Berkeley; University of California, Los Angeles; University of Cologne; University of Copenhagen; University of Groningen; University of Minnesota; University of Oslo; University of Pennsylvania; University of Zagreb; WinnMed; XPRIZE Foundation","Genetics, Aging, and Longevity in Model Organisms; Frailty in Older Adults; Aging and Gerontology Research",Longevity; Bridging (networking); Biology; Biotechnology; Computer science; Genetics,Yes,https://openalex.org/W4403461414
https://openalex.org/W2890619376,Automated sperm morpshology testing using artificial intelligence,https://doi.org/10.1016/j.fertnstert.2018.08.039,2018,2018-09-01,article,35,True,Fertility and Sterility,Prudhvi Thirumalaraju,Prudhvi Thirumalaraju; Charles L. Bormann; Manoj Kumar Kanakasabapathy; Fenil Doshi; Irene Souter; Irene Dimitriadis; Hadi Shafiee,Brigham and Women's Hospital; Harvard University; Massachusetts General Hospital,Sperm and Testicular Function; Reproductive Biology and Fertility; Reproductive Health and Technologies,Sperm; Computer science; Artificial intelligence; Semen; Convolutional neural network; Workflow; Biology; Andrology; Medicine; Anatomy; Database,No,https://openalex.org/W2890619376
https://openalex.org/W3036149382,Can artificial intelligence identify effective <scp>COVID</scp> ‐19 therapies?,https://doi.org/10.15252/emmm.202012817,2020,2020-06-23,letter,18,True,EMBO Molecular Medicine,Michael Schultz,Michael Schultz; Daniel L. Vera; David Sinclair,Boston VA Research Institute; Harvard University,COVID-19 Clinical Research Studies; Long-Term Effects of COVID-19; SARS-CoV-2 and COVID-19 Research,Medical school; Library science; Gerontology; Medicine; Computer science; Medical education,Yes,https://openalex.org/W3036149382
https://openalex.org/W4407853834,Artificial intelligence in dentistry: Exploring emerging applications and future prospects,https://doi.org/10.1016/j.jdent.2025.105648,2025,2025-02-22,review,11,False,Journal of Dentistry,Sang J. Lee,Sang J. Lee; J. K. L. Poon; Apissada Jindarojanakul; Chu‐Chi Huang; Oliver Viera; Chan Cheong; Jason D. Lee,Harvard University,Dental Radiography and Imaging; Artificial Intelligence in Healthcare and Education; COVID-19 diagnosis using AI,Dentistry; Data science; Computer science; Medicine,No,https://openalex.org/W4407853834
https://openalex.org/W4408866688,Multimodal generative AI for medical image interpretation,https://doi.org/10.1038/s41586-025-08675-y,2025,2025-03-26,review,24,False,Nature,Vishwanatha M. Rao,Vishwanatha M. Rao; Michael Hla; Michael Moor; Subathra Adithan; Stephen Kwak; Eric J. Topol; Pranav Rajpurkar,ETH Zurich; Harvard University; Johns Hopkins University; Scripps (United States); Scripps Institution of Oceanography; Stanford University; University of Pennsylvania,AI in cancer detection; Artificial Intelligence in Healthcare and Education; Radiomics and Machine Learning in Medical Imaging,Interpretation (philosophy); Generative grammar; Artificial intelligence; Computer science; Image (mathematics); Computer vision; Natural language processing; Programming language,No,https://openalex.org/W4408866688
