openalex_id,title,doi,publication_year,publication_date,type,cited_by_count,is_open_access,primary_location_source,first_author,all_authors,institutions,topics,keywords,abstract_inverted_index,url
https://openalex.org/W3126971858,High Accuracy Conversational AI Chatbot Using Deep Recurrent Neural Networks Based on BiLSTM Model,https://doi.org/10.1109/icoiact50329.2020.9332074,2020,2020-11-24,article,24,False,,Prasnurzaki Anki,Prasnurzaki Anki; Alhadi Bustamam; Herley Shaori Al-Ash; Devvi Sarwinda,University of Indonesia,AI in Service Interactions; COVID-19 diagnosis using AI; Advanced Malware Detection Techniques,Chatbot; Computer science; Python (programming language); Dialog box; Implementation; Artificial intelligence; Dialog system; Artificial neural network; Data mining; Machine learning; Software engineering; Programming language; World Wide Web,Yes,https://openalex.org/W3126971858
https://openalex.org/W3111026685,Digital Innovation: Creating Competitive Advantages,https://doi.org/10.14716/ijtech.v11i6.4581,2020,2020-12-05,article,49,True,International Journal of Technology,Mohammed Ali Berawi,Mohammed Ali Berawi; Nyoman Suwartha; Muhamad Asvial; Ruki Harwahyu; Muhammad Suryanegara; Eko Adhi Setiawan; Isti Surjandari; Teuku Yuri M. Zagloel; Imam Jauhari Maknun,University of Indonesia,Big Data and Business Intelligence; Digital Transformation in Industry; Economic and Technological Systems Analysis,Digital transformation; Competitive advantage; Business model; Business process; Business transformation; Business; Emerging technologies; Process management; Computer science; Knowledge management; Marketing; Business process modeling; Work in process,Yes,https://openalex.org/W3111026685
https://openalex.org/W3106632738,Designing Intelligent Coastal Surveillance based on Big Maritime Data,https://doi.org/10.1109/iwbis50925.2020.9255532,2020,2020-10-17,article,16,False,,Amarulla Octavian,Amarulla Octavian; Wisnu Jatmiko,Indonesia Defense University; University of Indonesia,Maritime Navigation and Safety; Underwater Vehicles and Communication Systems; International Maritime Law Issues,Archipelagic state; Exclusive economic zone; Big data; Maritime boundary; Track (disk drive); Computer science; International waters; Fishery,Yes,https://openalex.org/W3106632738
https://openalex.org/W4393941344,Analyst’s Perception on the Use of AI-based Tools in the Software Development Life Cycle,https://doi.org/10.21609/jsi.v20i1.1399,2024,2024-04-04,article,1,True,Jurnal Sistem Informasi,Rafi Giffari,Rafi Giffari; M. Mushlih Ridho; Dana Indra Sensuse; Deden Sumirat Hidayat; Erisva Hakiki Purwaningsih,"National Research and Innovation Agency; National Research, Development and Innovation Office; University of Indonesia",Impact of AI and Big Data on Business and Society,Perception; Systems development life cycle; Software engineering; Software development process; Computer science; Software development; Software; Psychology; Systems engineering; Engineering; Programming language; Neuroscience,Yes,https://openalex.org/W4393941344
https://openalex.org/W4390621890,The Artificial Intelligence as a One-Stop Point for Dealing with Online Human Trafficking Scams in Indonesia,https://doi.org/10.53955/jsderi.v1i3.18,2023,2023-09-29,article,3,True,Journal of Sustainable Development and Regulatory Issues (JSDERI),Anindita Kusumowijoyo,Anindita Kusumowijoyo; Anjani Marta; Kimberly Natali Boasrifa,University of Indonesia,Sex work and related issues; Indonesian Legal and Regulatory Studies; Legal and Social Justice Studies,Human trafficking; Normative; Government (linguistics); Mechanism (biology); Human rights; Political science; Criminology; Organised crime; Computer security; Business; Public relations; Sociology; Computer science; Law,Yes,https://openalex.org/W4390621890
https://openalex.org/W2553959740,Fluid Intake of Pregnant and Breastfeeding Women in Indonesia: A Cross-Sectional Survey with a Seven-Day Fluid Specific Record,https://doi.org/10.3390/nu8110651,2016,2016-11-22,article,32,True,Nutrients,Saptawati Bardosono,Saptawati Bardosono; Damar Prasmusinto; Diah Rumekti Hadiati; Bangun Purwaka; Clémentine Morin; Rizki Pohan; Diana Sunardi; Dian Novita Chandra; Isabelle Guelinckx,Airlangga University; Danone (France); Universitas Gadjah Mada; University of Indonesia,"Diet and metabolism studies; Birth, Development, and Health; Renal function and acid-base balance",Breastfeeding; Cross-sectional study; Medicine; Obstetrics; Fluid intake; Environmental health; Pediatrics; Internal medicine,Yes,https://openalex.org/W2553959740
https://openalex.org/W2895869030,Predicting the Jakarta composite index price using ANFIS and classifying prediction result based on relative error by fuzzy Kernel C-Means,https://doi.org/10.1063/1.5064203,2018,2018-01-01,article,9,True,AIP conference proceedings,F. Fanita,F. Fanita; Zuherman Rustam,University of Indonesia,Stock Market Forecasting Methods; Forecasting Techniques and Applications; Energy Load and Power Forecasting,Adaptive neuro fuzzy inference system; Stock exchange; Artificial intelligence; Fuzzy logic; Computer science; Fuzzy inference system; Stock market index; Composite index; Data mining; Econometrics; Stock market; Stock market prediction; Machine learning; Statistics; Mathematics; Fuzzy control system; Economics; Finance; Geography,Yes,https://openalex.org/W2895869030
https://openalex.org/W4409972590,The efficacy of artificial intelligence in predicting mortality rate and cardiogenic shock in acute coronary syndrome patients,https://doi.org/10.1016/j.ijcrp.2025.200407,2025,2025-04-30,review,3,True,International Journal of Cardiology Cardiovascular Risk and Prevention,Lies Dina Liastuti,Lies Dina Liastuti; Syafarrani Arma Bahirah; Haifa Mayang Lestari; Yosilia Nursakina,Pembuluh Darah Harapan Kita; University of Indonesia,Cardiac Health and Mental Health; Acute Myocardial Infarction Research; Cardiac Imaging and Diagnostics,Cardiogenic shock; Acute coronary syndrome; Cardiology; Internal medicine; Mortality rate; Medicine; Myocardial infarction,No,https://openalex.org/W4409972590
https://openalex.org/W2109483796,Anisotropic pressure and hyperons in neutron stars,https://doi.org/10.1142/s021830131550007x,2015,2015-01-01,article,30,True,International Journal of Modern Physics E,A. Sulaksono,A. Sulaksono,University of Indonesia,Pulsars and Gravitational Waves Research; High-pressure geophysics and materials; Gamma-ray bursts and supernovae,,Yes,https://openalex.org/W2109483796
https://openalex.org/W3199840547,Critical Success Factors for Implementation of Internet of Things (IoT) in Automotive Companies: A Literature Review,https://doi.org/10.46254/an11.20210881,2021,2021-03-07,review,8,True,,Inaki Maulida Hakim,Inaki Maulida Hakim; Moses Laksono Singgih; I Ketut Gunarta,Sepuluh Nopember Institute of Technology; University of Indonesia,Digital Transformation in Industry; IoT and Edge/Fog Computing; Internet of Things and AI,Internet of Things; Automotive industry; Computer science; Business; Manufacturing engineering; Computer security; Engineering,Yes,https://openalex.org/W3199840547
https://openalex.org/W2966642117,The Role of Industry 4.0 in Achieving Sustainable Development Goals,https://doi.org/10.14716/ijtech.v10i4.3341,2019,2019-07-29,article,73,True,International Journal of Technology,Mohammed Ali Berawi,Mohammed Ali Berawi,University of Indonesia,Economic and Technological Innovation,Sustainable development; Business; Process management; Political science,Yes,https://openalex.org/W2966642117
https://openalex.org/W2808590091,"Fluid intake of children, adolescents and adults in Indonesia: results of the 2016 Liq.In7 national cross-sectional survey",https://doi.org/10.1007/s00394-018-1740-z,2018,2018-06-01,article,47,True,European Journal of Nutrition,Purwita Wijaya Laksmi,Purwita Wijaya Laksmi; C. Morin; J. Gandy; Luís A. Moreno; Stavros A. Kavouras; Homero Martı́nez; Jordi Salas‐Salvadó; Isabelle Guelinckx,British Dietetic Association; Centro de Investigación Biomédica en Red; Danone (France); Hospital Infantil de México Federico Gómez; Instituto de Investigación Sanitaria Aragón; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; Universidad de Zaragoza; University of Arkansas at Fayetteville; University of Indonesia,"Nutritional Studies and Diet; Obesity, Physical Activity, Diet; Birth, Development, and Health",Christian ministry; Indonesian; Water intake; Cross-sectional study; Population; Fluid intake; Medicine; Demography; Thirst; Age groups; Environmental health; Internal medicine,No,https://openalex.org/W2808590091
https://openalex.org/W4410398918,The Role of Artificial Intelligence With Deep Convolutional Neural Network in Screening Melanoma: A Systematic Review and Meta-Analyses of Quasi-Experimental Diagnostic Studies,https://doi.org/10.1097/scs.0000000000011498,2025,2025-05-15,review,1,False,Journal of Craniofacial Surgery,Stella Maureen Miracle,Stella Maureen Miracle; Louis Rianto; Kelvin Kelvin; Kevin Tandarto; Felix Setiadi; Angela Angela; Thiara Maharani Brunner; Hari Darmawan; Henry Tanojo; Rosalyn Kupwiwat; Inneke Jane Hidajat; Rungsima Wanitphakdeedecha; Kyu‐Ho Yi,Atma Jaya Catholic University of Indonesia; Duta Wacana Christian University; Hodges University; Mahidol University; Siriraj Hospital; Tarumanagara University; Thammasat University; University of Indonesia; Yonsei University; Yonsei University College of Dentistry,Cutaneous Melanoma Detection and Management; AI in cancer detection; Cell Image Analysis Techniques,Medicine; Receiver operating characteristic; Meta-analysis; Convolutional neural network; Artificial intelligence; Melanoma; Quality assessment; Diagnostic accuracy; Area under curve; Machine learning; Pathology; Internal medicine; Computer science,Yes,https://openalex.org/W4410398918
https://openalex.org/W3020417958,Pancreatic Cancer Early Detection Using Twin Support Vector Machine Based on Kernel,https://doi.org/10.3390/sym12040667,2020,2020-04-23,article,33,True,Symmetry,Wismaji Sadewo,Wismaji Sadewo; Zuherman Rustam; Hamidah Hamidah; Alifah Roudhoh Chusmarsyah,University of Indonesia,Pancreatic and Hepatic Oncology Research; AI in cancer detection; COVID-19 diagnosis using AI,Polynomial kernel; Pancreatic cancer; Kernel (algebra); Radial basis function kernel; Support vector machine; Kernel method; Artificial intelligence; Pattern recognition (psychology); Computer science; Cancer; Medicine; Mathematics; Pure mathematics; Internal medicine,Yes,https://openalex.org/W3020417958
https://openalex.org/W2901381124,Evaluation of LDPC Code and Polar Code Coding Scheme in 5G Technology – Massive Machine Type Communication,https://doi.org/10.1109/iciteed.2018.8534937,2018,2018-07-01,article,9,False,,Guntur Kuntoro Prayogo,Guntur Kuntoro Prayogo; Reihan Putra; Akmal Hugo Prasetyo; Muhammad Suryanegara,University of Indonesia,Error Correcting Code Techniques; Advanced Wireless Communication Technologies; Advanced Wireless Communication Techniques,Low-density parity-check code; Computer science; Coding (social sciences); Forward error correction; Code (set theory); Polar code; Scheme (mathematics); Polar; Decoding methods; Theoretical computer science; Algorithm; Computer network; Programming language; Mathematics,Yes,https://openalex.org/W2901381124
https://openalex.org/W4214641236,Performance Analysis of YOLOv4 and SSD Mobilenet V2 for Foreign Object Debris (FOD) Detection at Airport Runway Using Custom Dataset,https://doi.org/10.1109/qir54354.2021.9716186,2021,2021-10-13,article,8,False,,Muhammad Reza Fairuzi,Muhammad Reza Fairuzi; Fitri Yuli Zulkifli,University of Indonesia,Advanced Neural Network Applications; Vehicle License Plate Recognition; Computer Science and Engineering,Runway; Takeoff; Computer science; Object detection; Aviation; Takeoff and landing; Component (thermodynamics); Artificial intelligence; Air traffic control; Computer vision; Real-time computing; Aeronautics; Automotive engineering; Simulation; Engineering; Aerospace engineering; Pattern recognition (psychology),Yes,https://openalex.org/W4214641236
https://openalex.org/W4285083508,The Study of Artificial Intelligent in Risk-Based Inspection Assessment and Screening: A Study Case of Inline Inspection,https://doi.org/10.1115/1.4054969,2022,2022-07-13,article,12,False,ASCE-ASME Journal of Risk and Uncertainty in Engineering Systems Part B Mechanical Engineering,Taufik Aditiyawarman,Taufik Aditiyawarman; Johny Wahyuadi Soedarsono; Agus Paul Setiawan Kaban; Rini Riastuti; Haryo Rahmadani,University of Indonesia,Structural Integrity and Reliability Analysis; Non-Destructive Testing Techniques; Hydrogen embrittlement and corrosion behaviors in metals,Artificial intelligence; Computer science; Artificial neural network; Machine learning; AdaBoost; Support vector machine; Random forest; Hyperparameter; Gradient boosting; Data mining; Pattern recognition (psychology),Yes,https://openalex.org/W4285083508
https://openalex.org/W3208582933,Mining netizen’s opinion on cryptocurrency: sentiment analysis of Twitter data,https://doi.org/10.1108/sef-06-2021-0237,2021,2021-11-03,article,68,False,Studies in Economics and Finance,M. Kabir Hassan,M. Kabir Hassan; Fahmi Ali Hudaefi; Rezzy Eko Caraka,Institut Agama Islam Negeri Bengkulu; University of Indonesia; University of New Orleans,Blockchain Technology Applications and Security; Stock Market Forecasting Methods; Financial Markets and Investment Strategies,Sentiment analysis; Sadness; Anger; Disgust; Cryptocurrency; Anticipation (artificial intelligence); Surprise; Lexicon; Social media; Psychology; Sample (material); Emotion classification; Social psychology; Computer science; Artificial intelligence; Computer security; World Wide Web,Yes,https://openalex.org/W3208582933
https://openalex.org/W4400227870,Artificial intelligence applications and their impact on the qualitative characteristics of data: evidence from commercial banks,https://doi.org/10.1049/icp.2024.0465,2024,2024-01-26,article,2,False,IET conference proceedings.,Bintang Annisa Bagustari,Bintang Annisa Bagustari; Abdul Razzak Alshehadeh; Haneen A. Al-Khawaja; Nader Mohammad Aljawarneh; Salah Abdalrazak Alshehade,Al-Zaytoonah University of Jordan; Amman Arab University; Jadara University; Mahsa University; University of Indonesia,Insurance and Financial Risk Management; Impact of AI and Big Data on Business and Society; Islamic Finance and Banking Studies,Computer science; Data science; Artificial intelligence,No,https://openalex.org/W4400227870
https://openalex.org/W1534110616,Designing machine-to-machine (M2M) system in health-cure modeling for cardiovascular disease patients: Initial study,https://doi.org/10.1109/icoict.2015.7231480,2015,2015-05-01,article,7,False,,I Ketut Agung Enriko,I Ketut Agung Enriko; Gunawan Wibisono; Dadang Gunawan,University of Indonesia,Artificial Intelligence in Healthcare; Big Data and Business Intelligence; Machine Learning in Healthcare,Life expectancy; Blood pressure; Disease; Vital signs; Medicine; Medical emergency; Cause of death; Health care; Expectancy theory; Heart disease; Intensive care medicine; Computer science; Internal medicine; Psychology; Surgery,Yes,https://openalex.org/W1534110616
https://openalex.org/W4293093017,Machine learning model for green building design prediction,https://doi.org/10.11591/ijai.v11.i4.pp1525-1534,2022,2022-08-25,article,8,True,IAES International Journal of Artificial Intelligence,Mustika Sari,Mustika Sari; Mohammed Ali Berawi; Teuku Yuri M. Zagloel; Rizka Wulan Triadji,University of Indonesia,Sustainable Building Design and Assessment,Computer science; Artificial neural network; Mean squared error; Green building; Sustainable design; Process (computing); Machine learning; Artificial intelligence; Quality (philosophy); Engineering design process; Industrial engineering; Architectural engineering; Sustainability; Statistics; Mathematics; Engineering,Yes,https://openalex.org/W4293093017
https://openalex.org/W2911655147,Geometric Facial Components Feature Extraction for Facial Expression Recognition,https://doi.org/10.1109/icacsis.2018.8618248,2018,2018-10-01,article,16,False,,Dewi Yanti Liliana,Dewi Yanti Liliana; M. Rahmat Widyanto; T. Basaruddin,University of Indonesia,Emotion and Mood Recognition; Face recognition and analysis; Face and Expression Recognition,Artificial intelligence; Computer science; Facial expression; Feature extraction; Robustness (evolution); Three-dimensional face recognition; Pattern recognition (psychology); Face hallucination; Computer vision; Facial recognition system; Feature (linguistics); Transformation (genetics); Active appearance model; Speech recognition; Face detection; Image (mathematics),Yes,https://openalex.org/W2911655147
https://openalex.org/W4390419555,Comparison of the Discrimination Performance of AI Scoring and the Brixia Score in Predicting COVID-19 Severity on Chest X-Ray Imaging: Diagnostic Accuracy Study,https://doi.org/10.2196/46817,2023,2023-12-29,article,1,True,JMIR Formative Research,Eric Daniel Tenda,Eric Daniel Tenda; Reyhan Eddy Yunus; Benny Zulkarnaen; Muhammad Reynalzi Yugo; Ceva Wicaksono Pitoyo; Moses Mazmur Asaf; Tiara Nur Islamiyati; Arierta Pujitresnani; Andry Setiadharma; Joshua Henrina; Cleopas Martin Rumende; Vally Wulani; Kuntjoro Harimurti; Aida Lydia; Hamzah Shatri; Pradana Soewondo; Prasandhya Astagiri Yusuf,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,COVID-19 diagnosis using AI; Artificial Intelligence in Healthcare and Education; Radiomics and Machine Learning in Medical Imaging,Medicine; Coronavirus disease 2019 (COVID-19); Receiver operating characteristic; Area under the curve; Pneumonia; Severity of illness; Area under curve; Prospective cohort study; Internal medicine; Disease; Radiology,Yes,https://openalex.org/W4390419555
https://openalex.org/W4390750751,The hybrid of BERT and deep learning models for Indonesian sentiment analysis,https://doi.org/10.11591/ijeecs.v33.i1.pp591-602,2024,2024-01-01,article,5,True,Indonesian Journal of Electrical Engineering and Computer Science,Dwi Guna Mandhasiya,Dwi Guna Mandhasiya; Hendri Murfi; Alhadi Bustamam,University of Indonesia,Data Mining and Machine Learning Applications; Multimedia Learning Systems; Edcuational Technology Systems,Artificial intelligence; Computer science; Deep learning; Convolutional neural network; Sentiment analysis; Machine learning; Artificial neural network; Recurrent neural network; Natural language processing,Yes,https://openalex.org/W4390750751
https://openalex.org/W4312690178,"What Drives the Adaptive Capability of Indonesian SMEs during the Covid-19 Pandemic: The Interplay between Perceived Institutional Environment, Entrepreneurial Orientation, and Digital Capability",https://doi.org/10.14707/ajbr.220125,2022,2022-08-31,article,19,True,Asian Journal of Business Research,Dian Tauriana Siahaan,Dian Tauriana Siahaan; Caroline Swee Lin Tan,RMIT University; University of Indonesia,COVID-19 Pandemic Impacts,Business; Government (linguistics); Dynamic capabilities; Context (archaeology); Knowledge management; Pandemic; Resource (disambiguation); Entrepreneurial orientation; Indonesian government; Indonesian; Marketing; Entrepreneurship; Process management; Coronavirus disease 2019 (COVID-19); Industrial organization; Computer science,Yes,https://openalex.org/W4312690178
https://openalex.org/W4316664871,The Renaissance of Male Infertility Management in the Golden Age of Andrology,https://doi.org/10.5534/wjmh.220213,2023,2023-01-01,review,49,True,The World Journal of Men s Health,Aldo E. Calogero,Aldo E. Calogero; Rossella Cannarella; Ashok Agarwal; Taha Abo-Almagd Abdel-Meguid Hamoda; Amarnath Rambhatla; Ramadan Saleh; Florence Boitrelle; Imad Ziouziou; Tuncay Toprak; Murat Gül; Tomer Avidor‐Reiss; Parviz K. Kavoussi; Eric Chung; Ponco Birowo; Ramy Abou Ghayda; Edmund Ko; Giovanni M. Colpi; Fotios Dimitriadis; Giorgio Ivan Russo; Marlon Martínez; Gökhan Çalık; Hussein Kandil; Gianmaria Salvio; Taymour Mostafa; Haocheng Lin; Hyun Jun Park; Nazim Gherabi; Nguyen Ho Vinh Phuoc; Quang Nguyen; Ricky Adriansjah; Sandro La Vignera; S. Mičić; Damayanthi Durairajanayagam; Ege Can Şerefoğlu; Vilvapathy Senguttuvan Karthikeyan; Priyank Kothari; Widi Atmoko; Rupin Shah,"Apollo Hospitals; Aristotle University of Thessaloniki; Biologie de la Reproduction, Environnement, Epigénétique et Développement; Biruni University; Cairo University; Case Western Reserve University; Centre Hospitalier Intercommunal de Poissy; Cleveland Clinic; Dr. Hasan Sadikin General Hospital; Fatih Sultan Mehmet Eğitim Ve Araştırma Hastanesi; Henry Ford Health System; IVI Middle East Fertility Clinic; Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement; Istanbul Medipol University; King Abdulaziz University; Lilavati Hospital & Research Centre; Loma Linda University; Marche Polytechnic University; Minia University; Padjadjaran University; Peking University; Peking University Third Hospital; Princess Alexandra Hospital; Pusan National University; Pusan National University Hospital; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; Sağlık Bilimleri Üniversitesi; Selçuk University; Sohag University; Texas Fertility Center; The Egyptian IVF-ET Center; The University of Queensland; Universiti Teknologi MARA; University Hospitals of Cleveland; University of Algiers 3; University of Catania; University of Indonesia; University of Santo Tomas Hospital; University of Toledo; Université Ibn Zohr; Université Paris-Saclay; Université de Versailles Saint-Quentin-en-Yvelines; Viet Duc Hospital; Vietnam National University, Hanoi",Sperm and Testicular Function; Reproductive Health and Technologies; Reproductive Biology and Fertility,Male infertility; Infertility; Medicine; Reproductive medicine; Andrology; Sperm; Varicocele; Gynecology; Pregnancy; Biology; Genetics,Yes,https://openalex.org/W4316664871
https://openalex.org/W4377833463,"The Application of Geospatial Artificial Intelligence, Geo Internet of Things and Geostatistical Visual Analytics for Urban Recovery Planning and Management Due to the Eruption of Mount Semeru, Indonesia",https://doi.org/10.1007/978-3-031-24767-5_34,2023,2023-01-01,book-chapter,1,False,Springer geography,Adipandang Yudono,Adipandang Yudono; Herry Santosa; Sukir Maryanto; Sujarwo Sujarwo; Nurjannah Nurjannah; Nurul Sri Rahatiningtyas; Osmar Shalih,University of Brawijaya; University of Indonesia,Wetland Management and Conservation; Data Mining and Machine Learning Applications,Emergency management; Geospatial analysis; Summit; Safeguarding; Computer science; Cloud computing; Internet of Things; Analytics; Geography; Environmental resource management; Environmental planning; Remote sensing; Cartography; Computer security; Data science; Environmental science; Political science,No,https://openalex.org/W4377833463
https://openalex.org/W3175957344,Research Review on Big Data Usage for Learning Analytics and Educational Data Mining: A Way Forward to Develop an Intelligent Automation System,https://doi.org/10.1088/1742-6596/1898/1/012044,2021,2021-06-01,article,29,True,Journal of Physics Conference Series,Ariana Yunita,Ariana Yunita; Harry Budi Santoso; Zainal A. Hasibuan,Pertamina (Indonesia); Universitas Dian Nuswantoro; Universitas Pertamina; University of Indonesia,Online Learning and Analytics; Artificial Intelligence in Healthcare; Software System Performance and Reliability,Big data; Learning analytics; Data science; Computer science; Analytics; Profiling (computer programming); Educational data mining; Data analysis; Business intelligence; Context (archaeology); Software analytics; Knowledge management; Data mining; Software; Software development,Yes,https://openalex.org/W3175957344
https://openalex.org/W4385470384,Exploring the drivers of XAI-enhanced clinical decision support systems adoption: Insights from a stimulus-organism-response perspective,https://doi.org/10.1016/j.techfore.2023.122768,2023,2023-08-01,article,29,False,Technological Forecasting and Social Change,Mohammad Dalvi‐Esfahani,Mohammad Dalvi‐Esfahani; Mehdi Mosharaf‐Dehkordi; Wai Yie Leong; T. Ramayah; Abdulkarim Kanaan-Jebna,Amman Arab University; Applied Science Private University; Chandigarh University; Daffodil International University; Sunway University; Universiti Malaysia Terengganu; Universiti Sains Malaysia; Universiti Tunku Abdul Rahman; University of Indonesia; University of Isfahan; University of Technology Malaysia,Artificial Intelligence in Healthcare and Education; Impact of AI and Big Data on Business and Society; Big Data and Business Intelligence,Moderation; Realm; Knowledge management; Psychology; Computer science; Social psychology; Political science,No,https://openalex.org/W4385470384
https://openalex.org/W4386498971,"Analysing the current status, hotspots, and future trends of technology management: Using the WoS and scopus database",https://doi.org/10.1016/j.heliyon.2023.e19922,2023,2023-09-01,review,36,True,Heliyon,Yubo Shi,Yubo Shi; T. Ramayah; Luo Hongmei; Yifan Zhang; Wenhui Wang,Chandigarh University; Daffodil International University; Guizhou University; National University of Malaysia; Sunway University; Universiti Malaysia Sarawak; Universiti Sains Malaysia; University of Indonesia; University of Technology Malaysia,Technology Assessment and Management; Innovation and Knowledge Management; Innovation Policy and R&D,Scopus; Bibliometrics; Scope (computer science); Web of science; China; Data science; Knowledge management; Library science; Computer science; Geography; Political science; MEDLINE,Yes,https://openalex.org/W4386498971
https://openalex.org/W4306844779,Intelligent Digital Banking Technology and Architecture,https://doi.org/10.3991/ijim.v16i19.30993,2022,2022-10-19,article,22,True,International Journal of Interactive Mobile Technologies (iJIM),Elisa Indriasari,Elisa Indriasari; Harjanto Prabowo; Ford Lumban Gaol; Betty Purwandari,Binus University; University of Indonesia,Blockchain Technology Applications and Security,Computer science; Architecture; Cloud computing; Big data; Data science; Process (computing); Mobile banking; Key (lock); Emerging technologies; Quality (philosophy); Engineering management; World Wide Web; Engineering; Computer security; Artificial intelligence; Data mining,Yes,https://openalex.org/W4306844779
https://openalex.org/W2997531227,Analysis of Information Technology Support for Business Models Based on The Blue Ocean Strategy in Indonesian Organization,https://doi.org/10.1109/ic2ie47452.2019.8940897,2019,2019-09-01,article,6,False,,Wahyu Aditya,Wahyu Aditya; Fanni Saeful Ikhwan; Nym Adi Pradnyana; Maria Sherly; Budi Eko Prasetyo; Muhammad Nazri; Muhammad Rifki Shihab; Benny Ranti; Achmad Nizar Hidayanto,University of Indonesia,Big Data and Business Intelligence; Information Retrieval and Data Mining; Digital Platforms and Economics,Indonesian; The Internet; Computer science; Naive Bayes classifier; Business intelligence; Feature extraction; Feature (linguistics); World Wide Web; Artificial intelligence; Information extraction; Knowledge management; Support vector machine,Yes,https://openalex.org/W2997531227
https://openalex.org/W4405973464,Integrating Cyberfeminism and Technofeminism to Address AI Industry Challenges,https://doi.org/10.52970/grdis.v5i1.813,2025,2025-01-01,article,1,True,Golden Ratio of Data in Summary,Akhyar Yusuf Lubis,Akhyar Yusuf Lubis; Ahmad Ibrahim Badry; Solikhah Yuliatiningtyas,University of Indonesia,"Ethics and Social Impacts of AI; Privacy, Security, and Data Protection; Sexuality, Behavior, and Technology",Transparency (behavior); Equity (law); Field (mathematics); Sociology; Engineering ethics; Feminism; Gender equity; Political science; Public relations; Engineering; Social science; Gender studies; Law,Yes,https://openalex.org/W4405973464
https://openalex.org/W4390044223,Exploring the advances of single-cell RNA sequencing in thyroid cancer: a narrative review,https://doi.org/10.1007/s12032-023-02260-x,2023,2023-12-21,review,8,True,Medical Oncology,Joecelyn Kirani Tan,Joecelyn Kirani Tan; Wireko Andrew Awuah; Sakshi Roy; Tomás Ferreira; Arjun Ahluwalia; Saibaba Guggilapu; Mahnoor Javed; Muhammad Mikail Athif Zhafir Asyura; Favour Tope Adebusoye; Krishna Ramamoorthy; Emma Paoletti; Toufik Abdul‐Rahman; Olha Prykhodko; Denys Ovechkin,"Bangalore Medical College and Research Institute; Queen's University Belfast; Rutgers, The State University of New Jersey; Sumy State University; University of Cambridge; University of Indonesia; University of Manchester; University of Nottingham; University of St Andrews",Single-cell and spatial transcriptomics; Ferroptosis and cancer prognosis; Bioinformatics and Genomic Networks,Thyroid cancer; Thyroid; Identification (biology); Tumor microenvironment; Disease; Computational biology; Narrative review; Cancer; Breast cancer; Malignancy; Medicine; Bioinformatics; Biology; Intensive care medicine; Internal medicine,No,https://openalex.org/W4390044223
https://openalex.org/W2794384053,The Fourth Industrial Revolution: Managing Technology Development for Competitiveness,https://doi.org/10.14716/ijtech.v9i1.1504,2018,2018-01-26,article,27,True,International Journal of Technology,Mohammed Ali Berawi,Mohammed Ali Berawi,University of Indonesia,Economic and Technological Innovation; Economic Development and Digital Transformation,Industrial Revolution; Technology development; Business; Engineering; Manufacturing engineering; Political science,Yes,https://openalex.org/W2794384053
https://openalex.org/W4387131509,ARTIFICIAL INTELLEGENCE IN NURSING: A LITERATURE REVIEW,https://doi.org/10.31000/jkft.v6i2.5614,2021,2021-12-31,review,4,True,Jurnal JKFT,Alpan Habibi,Alpan Habibi; Rr Tutik Sri Haryati,University of Indonesia,Public Health and Nutrition; Artificial Intelligence in Healthcare and Education; Healthcare Quality and Satisfaction,Humanities; Psychology; Nursing; Medicine; Art,Yes,https://openalex.org/W4387131509
https://openalex.org/W2963710754,Towards Practical Tabled Abduction Usable in Decision Making,https://doi.org/10.3233/978-1-61499-264-6-429,2013,2013-01-01,book-chapter,8,False,Frontiers in artificial intelligence and applications,Ari Saptawijaya,Ari Saptawijaya; Luı́s Moniz Pereira,University of Indonesia,Business Process Modeling and Analysis; Advanced Database Systems and Queries; Semantic Web and Ontologies,USable; Computer science; World Wide Web,Yes,https://openalex.org/W2963710754
https://openalex.org/W4313288120,Detecting Left Heart Failure in Echocardiography through Machine Learning: A Systematic Review,https://doi.org/10.31083/j.rcm2312402,2022,2022-12-12,review,4,True,Reviews in Cardiovascular Medicine,Lies Dina Liastuti,Lies Dina Liastuti; Bambang Budi Siswanto; Renan Sukmawan; Wisnu Jatmiko; Yosilia Nursakina; Rindayu Yusticia Indira Putri; Grafika Jati; Aqsha Azhary Nur,Imperial College London; Johns Hopkins University; National Brain Centre; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Cardiovascular Function and Risk Factors; COVID-19 diagnosis using AI; Phonocardiography and Auscultation Techniques,Medicine; Heart failure; Inclusion and exclusion criteria; Systematic review; MEDLINE; Artificial intelligence; Intervention (counseling); Intensive care medicine; Machine learning; Cardiology; Medical physics; Pathology; Alternative medicine; Computer science,Yes,https://openalex.org/W4313288120
